Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Morphogenesis Of An Epithelial Sheet (GO:0002011),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,SOX11
GO_Biological_Process_2023,Negative Regulation Of Extracellular Matrix Organization (GO:1903054),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,CEL
GO_Biological_Process_2023,Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,IL10
GO_Biological_Process_2023,Negative Regulation Of Hormone Secretion (GO:0046888),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,LIF
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,FOXP1
GO_Biological_Process_2023,Negative Regulation Of Muscle Cell Apoptotic Process (GO:0010656),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,LYPD3
GO_Biological_Process_2023,Negative Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901017),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,STK39
GO_Biological_Process_2023,Negative Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070862),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,DERL3
GO_Biological_Process_2023,Negative Regulation Of Sodium Ion Transmembrane Transport (GO:1902306),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,STK39
GO_Biological_Process_2023,Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,SORD
GO_Biological_Process_2023,Neuron Projection Regeneration (GO:0031102),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,MAPK8IP3
GO_Biological_Process_2023,Neurotransmitter Receptor Transport To Postsynaptic Membrane (GO:0098969),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,GRIPAP1
GO_Biological_Process_2023,Nucleobase-Containing Compound Biosynthetic Process (GO:0034654),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,TYMS
GO_Biological_Process_2023,Ornithine Metabolic Process (GO:0006591),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,ALDH18A1
GO_Biological_Process_2023,Peptidyl-Cysteine Modification (GO:0018198),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,HHAT
GO_Biological_Process_2023,Peptidyl-Lysine Dimethylation (GO:0018027),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,EHMT1
GO_Biological_Process_2023,Phosphatidylethanolamine Acyl-Chain Remodeling (GO:0036152),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,MBOAT2
GO_Biological_Process_2023,Positive Regulation Of RIG-I Signaling Pathway (GO:1900246),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,TRIM15
GO_Biological_Process_2023,Positive Regulation Of RNA Biosynthetic Process (GO:1902680),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,TOP2A
GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Migration (GO:0051549),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,MMP9
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,CDKN2A
GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Membrane Permeability (GO:0035794),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,HIP1R
GO_Biological_Process_2023,"Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)",1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,F2RL1
GO_Biological_Process_2023,Positive Regulation Of Protein Acetylation (GO:1901985),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,TAOK1
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase A Signaling (GO:0010739),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,MC1R
GO_Biological_Process_2023,Positive Regulation Of Protein Sumoylation (GO:0033235),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,PIAS3
GO_Biological_Process_2023,Positive Regulation Of Skeletal Muscle Tissue Development (GO:0048643),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,LMOD3
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Contraction (GO:0045987),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,NMU
GO_Biological_Process_2023,Positive Regulation Of Sodium Ion Transmembrane Transport (GO:1902307),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,ATP1B1
GO_Biological_Process_2023,Positive Regulation Of Vasculogenesis (GO:2001214),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,CEACAM1
GO_Biological_Process_2023,Protein Localization To Nuclear Envelope (GO:0090435),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,NUP155
GO_Biological_Process_2023,Regulation Of PERK-mediated Unfolded Protein Response (GO:1903897),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,AGR2
GO_Biological_Process_2023,Regulation Of Actin Filament Length (GO:0030832),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,MYO3B
GO_Biological_Process_2023,Regulation Of Animal Organ Morphogenesis (GO:2000027),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,BTBD7
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,IL10
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,CXCL13
GO_Biological_Process_2023,Regulation Of Cellular Extravasation (GO:0002691),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,THY1
GO_Biological_Process_2023,Regulation Of Complement Activation (GO:0030449),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,SUSD4
GO_Biological_Process_2023,Regulation Of Complement-Dependent Cytotoxicity (GO:1903659),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,IL10
GO_Biological_Process_2023,Regulation Of Hair Cycle (GO:0042634),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,CDH3
GO_Biological_Process_2023,Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,NOS1AP
GO_Biological_Process_2023,Regulation Of Histone Methylation (GO:0031060),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,EHMT1
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Wounding (GO:0106014),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,MDK
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Depression (GO:1900452),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,NOL3
GO_Biological_Process_2023,Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,DNASE1
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Proliferation (GO:0032817),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,LEP
GO_Biological_Process_2023,Regulation Of Postsynaptic Neurotransmitter Receptor Activity (GO:0098962),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,NPTX1
GO_Biological_Process_2023,Regulation Of Protein Acetylation (GO:1901983),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,TAOK1
GO_Biological_Process_2023,Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,BIRC3
GO_Biological_Process_2023,Response To Histamine (GO:0034776),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,DRD4
GO_Biological_Process_2023,Response To Platelet-Derived Growth Factor (GO:0036119),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,SYAP1
GO_Biological_Process_2023,Sequestering Of Extracellular Ligand From Receptor (GO:0035581),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,GREM1
GO_Biological_Process_2023,Serine Family Amino Acid Catabolic Process (GO:0009071),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,SHMT2
GO_Biological_Process_2023,Serotonin Transport (GO:0006837),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,SLC29A4
GO_Biological_Process_2023,Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,STX1A
GO_Biological_Process_2023,Tetrapyrrole Metabolic Process (GO:0033013),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,ABCD1
GO_Biological_Process_2023,Toxin Transport (GO:1901998),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,SLC29A4
GO_Biological_Process_2023,Transferrin Transport (GO:0033572),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,STEAP3
GO_Biological_Process_2023,Type II Interferon-Mediated Signaling Pathway (GO:0060333),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,STAT1
GO_Biological_Process_2023,Vasoconstriction (GO:0042310),1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,EDN2
GO_Biological_Process_2023,"Wound Healing, Spreading Of Epidermal Cells (GO:0035313)",1/9,0.573624777772471,0.9999958087188284,0,0,1.2586517165005535,0.6995331913069818,MMP12
GO_Biological_Process_2023,DNA Replication Initiation (GO:0006270),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,MCM10;MCM2
GO_Biological_Process_2023,Endocardial Cushion Morphogenesis (GO:0003203),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,SOX9;ISL1
GO_Biological_Process_2023,Positive Regulation Of Blood Coagulation (GO:0030194),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,PLAU;F12
GO_Biological_Process_2023,Positive Regulation Of Dendritic Spine Development (GO:0060999),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,CAMK2B;LRP8
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Chemotaxis (GO:0071624),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,MDK;RAC1
GO_Biological_Process_2023,Positive Regulation Of Heart Contraction (GO:0045823),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,EDN2;ATP2A2
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,PMAIP1;CDK5RAP3
GO_Biological_Process_2023,Purine Nucleotide Biosynthetic Process (GO:0006164),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,PPAT;NMNAT2
GO_Biological_Process_2023,Regulation Of Cardiac Conduction (GO:1903779),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,ATP2A2;AGT
GO_Biological_Process_2023,Regulation Of Dendritic Spine Development (GO:0060998),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,CAMK2B;KIF1A
GO_Biological_Process_2023,Regulation Of Lipid Storage (GO:0010883),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,FBXW7;IKBKE
GO_Biological_Process_2023,Response To Cadmium Ion (GO:0046686),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,MMP9;EGFR
GO_Biological_Process_2023,Sodium Ion Import Across Plasma Membrane (GO:0098719),2/21,0.5777208719943456,0.9999958087188284,0,0,1.0598629537833504,0.5815091218343702,SLC9A5;SLC9A7
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),5/56,0.5788882996011765,0.9999958087188284,0,0,0.9870296620312942,0.5395555595439602,ACE2;CCNB1;HPN;SORD;AGT
GO_Biological_Process_2023,Regulation Of Cation Channel Activity (GO:2001257),5/56,0.5788882996011765,0.9999958087188284,0,0,0.9870296620312942,0.5395555595439602,HCN3;JSRP1;CABP4;MMP9;FGF11
GO_Biological_Process_2023,Lung Development (GO:0030324),3/33,0.5833413997522596,0.9999958087188284,0,0,1.0068181818181818,0.5426575545407567,WNT7B;SOX11;STRA6
GO_Biological_Process_2023,ncRNA Catabolic Process (GO:0034661),3/33,0.5833413997522596,0.9999958087188284,0,0,1.0068181818181818,0.5426575545407567,ERN2;SLFN13;POP1
GO_Biological_Process_2023,Negative Regulation Of Double-Strand Break Repair (GO:2000780),3/33,0.5833413997522596,0.9999958087188284,0,0,1.0068181818181818,0.5426575545407567,OTUB2;POLQ;OTUB1
GO_Biological_Process_2023,Positive Regulation Of Notch Signaling Pathway (GO:0045747),3/33,0.5833413997522596,0.9999958087188284,0,0,1.0068181818181818,0.5426575545407567,MESP1;SRC;TSPAN5
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),3/33,0.5833413997522596,0.9999958087188284,0,0,1.0068181818181818,0.5426575545407567,SLC7A5;F2RL1;TRAF2
GO_Biological_Process_2023,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),3/33,0.5833413997522596,0.9999958087188284,0,0,1.0068181818181818,0.5426575545407567,P2RY6;CD19;THY1
GO_Biological_Process_2023,Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),3/33,0.5833413997522596,0.9999958087188284,0,0,1.0068181818181818,0.5426575545407567,ISG15;TTLL12;IKBKE
GO_Biological_Process_2023,Vasculogenesis (GO:0001570),3/33,0.5833413997522596,0.9999958087188284,0,0,1.0068181818181818,0.5426575545407567,CUL7;WNT7B;TNNI3
GO_Biological_Process_2023,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),3/33,0.5833413997522596,0.9999958087188284,0,0,1.0068181818181818,0.5426575545407567,DSP;TNNI3;ISL1
GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),13/148,0.5846265381695805,0.9999958087188284,0,0,0.969296833064949,0.5203011235700137,IFNAR2;STAT1;MX2;DDX56;ISG15;SLFN13;AIM2;IRF3;IRF7;PMAIP1;F2RL1;TRIM31;IKBKE
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),25/284,0.5852214979353326,0.9999958087188284,0,0,0.9714259714259714,0.5204559136309842,DDR1;GRB7;SRC;MST1R;EFNA4;EGFR;GRB14;ERBB3;ERBB2;RAC1;EPHB2;SAMD10;MPZL1;EPHB3;GALNT3;PILRB;PTK6;SULF1;MMP9;CNKSR1;EPHA1;MUC20;NGEF;FRK;CDK5R1
GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),6/68,0.5859578862349712,0.9999958087188284,0,0,0.9742436997367054,0.5207404264628941,IL10;CD79A;CLCF1;SYVN1;SLC39A7;TCF3
GO_Biological_Process_2023,Intermediate Filament Organization (GO:0045109),6/68,0.5859578862349712,0.9999958087188284,0,0,0.9742436997367054,0.5207404264628941,DSP;KRT17;KRT16;KRT15;KRT86;KRT6A
GO_Biological_Process_2023,Neuropeptide Signaling Pathway (GO:0007218),6/68,0.5859578862349712,0.9999958087188284,0,0,0.9742436997367054,0.5207404264628941,GPR37;GAL;NMU;KISS1R;SSTR2;MCHR2
GO_Biological_Process_2023,Negative Regulation Of Response To Biotic Stimulus (GO:0002832),4/45,0.5892228061561594,0.9999958087188284,0,0,0.982211219782747,0.5195414970616028,PPM1B;PARP1;AURKB;ATG12
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),7/80,0.5924385268030943,0.9999958087188284,0,0,0.965296803652968,0.5053407569963322,PKIB;CDKN2A;LRP5;NF1;CBLC;CDK5RAP3;AGT
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),34/387,0.594923711818992,0.9999958087188284,0,0,0.9691484959312572,0.503300229295804,ACHE;MESP1;UCN;EHMT1;SIX1;ARID4B;YBX2;NR2C2;SCAMP5;CYP27B1;SIX4;MDK;SPP1;SOX9;TRPM8;STRA6;BCL9L;IL10;FGB;DIO2;SOX11;ELOVL6;ETV4;AGT;COL1A1;LEP;MFAP2;LCN2;SAA1;F2RL1;ADAM8;MAP3K13;GAPDH;EZH2
GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),5/57,0.5949841647107142,0.9999958087188284,0,0,0.9679949628617776,0.5026028167297608,CCL22;GPR35;STK39;TFF2;CXCL13
GO_Biological_Process_2023,Endosome To Lysosome Transport (GO:0008333),5/57,0.5949841647107142,0.9999958087188284,0,0,0.9679949628617776,0.5026028167297608,MGRN1;HOOK1;RAB12;VPS41;HOOK3
GO_Biological_Process_2023,Membrane Lipid Biosynthetic Process (GO:0046467),5/57,0.5949841647107142,0.9999958087188284,0,0,0.9679949628617776,0.5026028167297608,ALDH3B2;FA2H;SGPL1;ELOVL6;SGPP2
GO_Biological_Process_2023,Striated Muscle Contraction (GO:0006941),5/57,0.5949841647107142,0.9999958087188284,0,0,0.9679949628617776,0.5026028167297608,JSRP1;TNNT1;TNNI3;ATP1B1;LMOD3
GO_Biological_Process_2023,Sensory Perception Of Sound (GO:0007605),8/92,0.5984569058108388,0.9999958087188284,0,0,0.9586807485640172,0.4921874251346999,TFAP2A;COL1A1;MYO3B;COL11A1;HPN;BIRC5;ATP6V0A4;MYO7A
GO_Biological_Process_2023,Cellular Response To Calcium Ion (GO:0071277),6/69,0.6005261519967361,0.9999958087188284,0,0,0.9587266333518416,0.4889017723585203,CPNE4;ITPKA;BRAF;SYT13;ECT2;SYT7
GO_Biological_Process_2023,Regulation Of Endopeptidase Activity (GO:0052548),6/69,0.6005261519967361,0.9999958087188284,0,0,0.9587266333518416,0.4889017723585203,SERPINH1;ATP13A2;TIMP1;GAPDH;SERPINB5;BIRC3
GO_Biological_Process_2023,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,SRC;LIMK1
GO_Biological_Process_2023,NAD Metabolic Process (GO:0019674),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,KRT17;NMNAT2
GO_Biological_Process_2023,Acetylcholine Receptor Signaling Pathway (GO:0095500),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,LYPD1;CDK5R1
GO_Biological_Process_2023,Blood Vessel Endothelial Cell Migration (GO:0043534),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,GREM1;MIA3
GO_Biological_Process_2023,Cellular Response To Cadmium Ion (GO:0071276),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,MMP9;EGFR
GO_Biological_Process_2023,Inositol Phosphate Metabolic Process (GO:0043647),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,INPP4B;ITPKA
GO_Biological_Process_2023,Mammary Gland Development (GO:0030879),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,WNT7B;WNT3
GO_Biological_Process_2023,Membrane Protein Ectodomain Proteolysis (GO:0006509),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,HM13;SPPL2B
GO_Biological_Process_2023,Modulation By Host Of Viral Process (GO:0044788),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,KRT17;NUCKS1
GO_Biological_Process_2023,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,MGRN1;APLP1
GO_Biological_Process_2023,Negative Regulation Of Axonogenesis (GO:0050771),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,TRIM46;THY1
GO_Biological_Process_2023,Oxoacid Metabolic Process (GO:0043436),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,PPA2;BPNT1
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,KCNH6;NOS1AP
GO_Biological_Process_2023,Regulation Of Dopamine Secretion (GO:0014059),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,SYT13;SYT7
GO_Biological_Process_2023,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,MDK;FZD9
GO_Biological_Process_2023,Regulation Of Regulatory T Cell Differentiation (GO:0045589),2/22,0.6035316889325297,0.9999958087188284,0,0,1.006814404432133,0.5083977106229899,IL4I1;MDK
GO_Biological_Process_2023,ATP Metabolic Process (GO:0046034),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,PARP1;ATP1B1;SLC25A13
GO_Biological_Process_2023,DNA Damage Checkpoint Signaling (GO:0000077),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,CHEK1;DONSON;RAD9A
GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,BIK;FZD9;SFN
GO_Biological_Process_2023,Establishment Of Mitotic Spindle Localization (GO:0040001),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,NUSAP1;CENPA;MAD2L1
GO_Biological_Process_2023,Glial Cell Differentiation (GO:0010001),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,ERBB3;SOX9;HAPLN3
GO_Biological_Process_2023,Membrane Protein Proteolysis (GO:0033619),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,TMPRSS6;HM13;SPPL2B
GO_Biological_Process_2023,Negative Regulation Of JNK Cascade (GO:0046329),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,MARVELD3;DUSP19;F2RL1
GO_Biological_Process_2023,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,MAPKAP1;KCTD13;EPHB2
GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Production (GO:0002639),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,IL10;CLCF1;EPHB2
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,TFAP2A;NF1;CDK5R1
GO_Biological_Process_2023,Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,CEACAM1;THY1;KCNN4
GO_Biological_Process_2023,Smoothened Signaling Pathway (GO:0007224),3/34,0.6040372211285454,0.9999958087188284,0,0,0.9742865317216222,0.4911567988547958,STIL;DYRK2;TMEM17
GO_Biological_Process_2023,Macromolecule Modification (GO:0043412),7/81,0.605831406797879,0.9999958087188284,0,0,0.9521996996996998,0.4771982485999722,PARP1;MMP15;UBE2S;UBE2D2;FBXO2;PLOD2;FBXO11
GO_Biological_Process_2023,Amino Acid Transport (GO:0006865),4/46,0.6069604379952414,0.9999958087188284,0,0,0.9587724163431318,0.4787070773884643,SLC7A5;SLC1A4;SLC7A10;SLC36A4
GO_Biological_Process_2023,Development Of Primary Male Sexual Characteristics (GO:0046546),4/46,0.6069604379952414,0.9999958087188284,0,0,0.9587724163431318,0.4787070773884643,TFAP2C;SIX4;BIK;SOX9
GO_Biological_Process_2023,Male Gonad Development (GO:0008584),4/46,0.6069604379952414,0.9999958087188284,0,0,0.9587724163431318,0.4787070773884643,TFAP2C;SIX4;BIK;SOX9
GO_Biological_Process_2023,Myofibril Assembly (GO:0030239),4/46,0.6069604379952414,0.9999958087188284,0,0,0.9587724163431318,0.4787070773884643,SIX4;ADPRHL1;TNNT1;LMOD3
GO_Biological_Process_2023,Negative Regulation Of Cellular Metabolic Process (GO:0031324),4/46,0.6069604379952414,0.9999958087188284,0,0,0.9587724163431318,0.4787070773884643,TFAP2A;SIRT5;BRCA1;FBXO5
GO_Biological_Process_2023,Positive Regulation Of Peptide Hormone Secretion (GO:0090277),4/46,0.6069604379952414,0.9999958087188284,0,0,0.9587724163431318,0.4787070773884643,FGB;UCN;ISL1;SOX4
GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),4/46,0.6069604379952414,0.9999958087188284,0,0,0.9587724163431318,0.4787070773884643,HES6;NSUN5;KIF14;WNT3
GO_Biological_Process_2023,Glycosaminoglycan Biosynthetic Process (GO:0006024),5/58,0.6107306641990048,0.9999958087188284,0,0,0.9496785542269596,0.4682857623693185,CHST6;CHPF;B3GAT3;DSEL;HS3ST1
GO_Biological_Process_2023,mRNA Transport (GO:0051028),5/58,0.6107306641990048,0.9999958087188284,0,0,0.9496785542269596,0.4682857623693185,UPF2;FYTTD1;THOC2;SMG7;NOL3
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),5/58,0.6107306641990048,0.9999958087188284,0,0,0.9496785542269596,0.4682857623693185,EGLN3;TRIM2;KIF14;TRAF2;ATP13A2
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),23/265,0.6121201874324522,0.9999958087188284,0,0,0.9563266686432198,0.4693905969603175,IGFBP3;SORD;CDCA8;CSNK1D;MMP9;EGFR;C1ORF112;AURKB;CCNA2;CLDN3;SLCO3A1;INCENP;PIP5KL1;LEP;SESN2;ERBB2;BIRC5;SOX9;RAC1;EPHB2;ECT2;CDK5RAP3;PROM2
GO_Biological_Process_2023,SRP-dependent Cotranslational Protein Targeting To Membrane (GO:0006614),1/10,0.6121650155614891,0.9999958087188284,0,0,1.1187400024609326,0.5490254594134776,SEC61A2
