Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Apoptotic DNA Fragmentation (GO:0006309),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,DNASE2B;DNASE1L3
GO_Biological_Process_2023,Astral Microtubule Organization (GO:0030953),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,LIMK2;TPPP
GO_Biological_Process_2023,Brown Fat Cell Differentiation (GO:0050873),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,METRNL;PPARGC1A
GO_Biological_Process_2023,Cellular Response To Muramyl Dipeptide (GO:0071225),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,VIM;CHMP5
GO_Biological_Process_2023,Cilium Movement Involved In Cell Motility (GO:0060294),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,TEKT1;TEKT3
GO_Biological_Process_2023,Embryonic Forelimb Morphogenesis (GO:0035115),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,WNT7A;TBX3
GO_Biological_Process_2023,Endothelial Cell Chemotaxis (GO:0035767),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,NR4A1;EGR3
GO_Biological_Process_2023,Glucosamine-Containing Compound Catabolic Process (GO:1901072),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,CHIA;CHI3L2
GO_Biological_Process_2023,Kynurenine Metabolic Process (GO:0070189),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,KYNU;AFMID
GO_Biological_Process_2023,Manganese Ion Transport (GO:0006828),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,SLC11A1;SLC39A8
GO_Biological_Process_2023,Mesodermal Cell Differentiation (GO:0048333),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,ITGB1;ITGA8
GO_Biological_Process_2023,Monocyte Activation (GO:0042117),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,HYAL2;MT1G
GO_Biological_Process_2023,Negative Regulation Of Glial Cell Differentiation (GO:0045686),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,NOTCH1;TMEM98
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Degranulation (GO:0043301),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,SPI1;FCGR2B
GO_Biological_Process_2023,Negative Regulation Of Lipase Activity (GO:0060192),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,RGS2;APOC1
GO_Biological_Process_2023,Negative Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002701),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,FCGR2B;TNF
GO_Biological_Process_2023,Negative Regulation Of Protein-Containing Complex Disassembly (GO:0043242),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,SLN;TNF
GO_Biological_Process_2023,Neurotransmitter Reuptake (GO:0098810),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,SLC22A3;SLC6A4
GO_Biological_Process_2023,p38MAPK Cascade (GO:0038066),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,ZFP36;MAP3K7
GO_Biological_Process_2023,"Phototransduction, Visible Light (GO:0007603)",2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,DMBT1;GNAQ
GO_Biological_Process_2023,Plasminogen Activation (GO:0031639),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,F11;FGG
GO_Biological_Process_2023,Positive Regulation Of Actin Cytoskeleton Reorganization (GO:2000251),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,HCK;TEK
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,PPP3CC;RAMP3
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transport Into Cytosol (GO:0010524),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,P2RX2;PLA2G1B
GO_Biological_Process_2023,Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,CLEC7A;KIT
GO_Biological_Process_2023,Positive Regulation Of Extracellular Matrix Assembly (GO:1901203),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,PHLDB2;CLASP2
GO_Biological_Process_2023,Positive Regulation Of Mast Cell Degranulation (GO:0043306),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,PLA2G3;GAB2
GO_Biological_Process_2023,Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,CLEC7A;IL1B
GO_Biological_Process_2023,Positive Regulation Of Peptide Secretion (GO:0002793),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,GRP;FGG
GO_Biological_Process_2023,Positive Regulation Of Sequestering Of Triglyceride (GO:0010890),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,LCP1;OSBPL11
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,CASP1;LAPTM5
GO_Biological_Process_2023,Presynaptic Membrane Assembly (GO:0097105),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,PTPRD;NLGN4X
GO_Biological_Process_2023,"Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)",2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,IRF1;HLA-E
GO_Biological_Process_2023,Regulation Of T-helper 1 Type Immune Response (GO:0002825),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,SLC11A1;IL12RB1
GO_Biological_Process_2023,Regulation Of Cell Killing (GO:0031341),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,CFH;CD59
GO_Biological_Process_2023,Regulation Of Defense Response To Bacterium (GO:1900424),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,MMRN2;EMILIN2
GO_Biological_Process_2023,Regulation Of Endothelial Cell Development (GO:1901550),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,IL1B;TNF
GO_Biological_Process_2023,Regulation Of Gap Junction Assembly (GO:1903596),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,CAV1;IL1B
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,UBB;MSX1
GO_Biological_Process_2023,Regulation Of Macrophage Migration (GO:1905521),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,CX3CR1;MTUS1
GO_Biological_Process_2023,Regulation Of Morphogenesis Of An Epithelium (GO:1905330),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,GJA1;MMRN2
GO_Biological_Process_2023,Regulation Of Organ Growth (GO:0046620),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,WWC2;SLC6A4
GO_Biological_Process_2023,Response To Magnesium Ion (GO:0032026),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,FBP1;SNCA
GO_Biological_Process_2023,Response To Misfolded Protein (GO:0051788),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,DNAJB12;CLU
GO_Biological_Process_2023,Sensory Perception Of Sour Taste (GO:0050915),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,SCNN1G;PKD2L1
GO_Biological_Process_2023,Serotonin Uptake (GO:0051610),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,SLC22A3;SLC6A4
GO_Biological_Process_2023,Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,CETP;LCP1
GO_Biological_Process_2023,Tyrosine Phosphorylation Of STAT Protein (GO:0007260),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,IL15;JAK1
GO_Biological_Process_2023,Unsaturated Fatty Acid Biosynthetic Process (GO:0006636),2/8,0.1802009399765304,0.4908676375686618,0,0,3.078853046594982,5.276177255750717,ALOX15;SCD5
GO_Biological_Process_2023,acyl-CoA Metabolic Process (GO:0006637),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,ACOT7;ACOT2;ACOT1;HMGCS2;ACACB
GO_Biological_Process_2023,Cellular Response To cAMP (GO:0071320),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,RAP1A;AQP9;PDE2A;CFTR;AQP1
GO_Biological_Process_2023,Negative Regulation Of DNA Biosynthetic Process (GO:2000279),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,ACVRL1;DACH1;TINF2;STON1;ANKRD1
GO_Biological_Process_2023,Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,DAB2;SFRP1;CRY1;TCF21;ZNF366
GO_Biological_Process_2023,Organic Cation Transport (GO:0015695),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,SLC22A4;SLC22A3;SEC14L1;SLC19A3;SLC6A12
GO_Biological_Process_2023,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,CCND2;ADAMTS1;HYAL1;UBE2E2;AIF1
GO_Biological_Process_2023,Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,PYHIN1;LAPTM5;NUPR1;CLU;CTSC
GO_Biological_Process_2023,Regulation Of Cell Morphogenesis (GO:0022604),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,NTNG1;SPARC;PDPN;ZMYM6;CD44
GO_Biological_Process_2023,Regulation Of Dendrite Morphogenesis (GO:0048814),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,PTPRD;CDKL5;SDC2;NEDD4L;KNDC1
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,SFRP1;FGG;TNFAIP3;HMOX1;BMP5
GO_Biological_Process_2023,Regulation Of Protein Autophosphorylation (GO:0031952),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,IMPACT;RASSF2;GPNMB;PDGFB;ENG
GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Surface (GO:2000008),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,TYROBP;BDNF;NEDD4L;TNF;GPM6B
GO_Biological_Process_2023,Regulation Of Response To Biotic Stimulus (GO:0002831),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,FGR;IRF1;CD36;SAMHD1;FCGR2B
GO_Biological_Process_2023,Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),5/31,0.180865058292849,0.4908676375686618,0,0,1.7770216962524654,3.0387143154043974,LTBP4;FOLR1;DKK3;SMAD7;ENG
GO_Biological_Process_2023,Fatty Acid Biosynthetic Process (GO:0006633),9/65,0.181024513633725,0.4908676375686618,0,0,1.4856573924533842,2.539170955778075,ACOT7;PLA2G1B;ALOX5;ALOX15;SCD5;CYP1A2;LCP1;LTC4S;ACACB
GO_Biological_Process_2023,Axon Extension (GO:0048675),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,SEMA5A;NELL2;SLIT2;C9ORF72
GO_Biological_Process_2023,Cellular Response To Interleukin-6 (GO:0071354),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,IL6;PTGIS;SPI1;JAK1
GO_Biological_Process_2023,Cholesterol Efflux (GO:0033344),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,APOC1;APOA1;ABCA8;ABCG1
GO_Biological_Process_2023,Hepaticobiliary System Development (GO:0061008),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,TGFBR3;CEBPA;CITED2;PCSK9
GO_Biological_Process_2023,Long-Chain Fatty Acid Transport (GO:0015909),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,FABP4;FABP5;PPARG;CD36
GO_Biological_Process_2023,Lymphocyte Activation Involved In Immune Response (GO:0002285),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,CD74;IFNA14;LCP1;IFNA10
GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,FGG;TNFAIP3;HMOX1;BMP5
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,SFRP1;MYOC;TEK;PPM1F
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,IL6;GSN;PLA2G1B;CCL2
GO_Biological_Process_2023,Positive Regulation Of Neutrophil Migration (GO:1902624),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,CD74;CCL21;DAPK2;RAC2
GO_Biological_Process_2023,Positive Regulation Of Oxidoreductase Activity (GO:0051353),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,EDN1;PPM1M;AGTR1;TNF
GO_Biological_Process_2023,Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841),4/23,0.1819749654205745,0.4908676375686618,0,0,1.9451293533680436,3.3142789729442974,SEMA5A;SEMA6A;SEMA3B;SEMA3G
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),17/137,0.1824615600298352,0.4918580927767613,0,0,1.3103070175438596,2.229114946219136,RAMP2;RAMP3;ANK2;ATP1B3;TNF;ZDHHC2;PRAM1;NKD2;DPP6;RAP1A;TMEM88;EPB41L3;GAS6;ASB3;SPTBN1;RAB8B;CLASP2
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),10/74,0.1834891170710479,0.4943045606380943,0,0,1.4444890745501284,2.4492755603473246,CX3CR1;CNTFR;NTRK2;MAG;BDNF;WFS1;PLA2G3;CCL2;CLU;PPARGC1A
GO_Biological_Process_2023,Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),7/48,0.1846086625780751,0.4969954778817592,0,0,1.57795362347874,2.665979522267261,PTPRR;SEMA6A;PTPRC;TIMP3;FBLN1;SPRY1;TLR4
GO_Biological_Process_2023,Vascular Transport (GO:0010232),11/83,0.1849139376857862,0.4974921680782192,0,0,1.4124871399176957,2.384087272847248,SLC22A3;ABCB1;TFRC;KCNJ8;SLCO2B1;SLC1A1;LEPR;SLC2A3;ATP1A2;AGER;ABCG2
GO_Biological_Process_2023,B Cell Activation (GO:0042113),12/92,0.1855726166913095,0.4986129211686262,0,0,1.386901698404529,2.335971025072807,CD86;ITGB1;LAT2;LYL1;HHEX;KLF6;IFNA14;PTPRC;BANK1;KIT;BTK;IFNA10
GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),12/92,0.1855726166913095,0.4986129211686262,0,0,1.386901698404529,2.335971025072807,FZD1;NTRK2;NDRG4;RAP1A;RELN;BDNF;PLA2G3;ROR1;VLDLR;PRKD1;S100A9;BMP5
GO_Biological_Process_2023,Striated Muscle Contraction (GO:0006941),8/57,0.1896261749154248,0.5091722389026302,0,0,1.509051078058342,2.5091002013360715,STAC;TNNC1;TNNT2;CASQ2;TNNI2;ATP1A2;SCN4B;SCN2B
GO_Biological_Process_2023,Cyclic-Nucleotide-Mediated Signaling (GO:0019935),6/40,0.1918775690079153,0.5142119106985058,0,0,1.630791054235958,2.692269317650763,PDE4D;PDE2A;DEFB1;CD36;PDE7B;AQP1
GO_Biological_Process_2023,Negative Regulation Of Secretion By Cell (GO:1903531),6/40,0.1918775690079153,0.5142119106985058,0,0,1.630791054235958,2.692269317650763,NOTCH1;SYT11;OSM;STXBP6;TNFRSF1B;SNCA
GO_Biological_Process_2023,Synaptic Vesicle Endocytosis (GO:0048488),6/40,0.1918775690079153,0.5142119106985058,0,0,1.630791054235958,2.692269317650763,SH3GL3;NLGN4X;CANX;STON1;SH3GL2;SNCA
GO_Biological_Process_2023,Regulation Of BMP Signaling Pathway (GO:0030510),10/75,0.1944810045665302,0.52084997256797,0,0,1.422187067431283,2.328718662364874,CDH5;NOTCH1;CRIM1;SOSTDC1;PPARG;ZNF423;SMAD6;CHRDL1;ENG;SMAD7
GO_Biological_Process_2023,Cellular Nitrogen Compound Biosynthetic Process (GO:0044271),5/32,0.1983368689057347,0.5296201032758159,0,0,1.711111111111111,2.7682155968955287,GCHFR;ASAH1;SPTLC1;SPTLC3;SULT1A2
GO_Biological_Process_2023,Left/Right Pattern Formation (GO:0060972),5/32,0.1983368689057347,0.5296201032758159,0,0,1.711111111111111,2.7682155968955287,NOTCH1;CITED2;MMP23A;DLL1;DNAI1
GO_Biological_Process_2023,Negative Regulation Of Fat Cell Differentiation (GO:0045599),5/32,0.1983368689057347,0.5296201032758159,0,0,1.711111111111111,2.7682155968955287,BMP2;IL6;TNF;ZFP36L2;RUNX1T1
GO_Biological_Process_2023,Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205),5/32,0.1983368689057347,0.5296201032758159,0,0,1.711111111111111,2.7682155968955287,BAD;LRRK2;ATP1A2;MYH4;GIMAP7
GO_Biological_Process_2023,Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),7/49,0.1985271763675309,0.5296201032758159,0,0,1.5402977412731007,2.490398487351242,PTPRD;SELP;IGSF21;SELL;CD209;CEACAM8;SELE
GO_Biological_Process_2023,Unsaturated Fatty Acid Metabolic Process (GO:0033559),7/49,0.1985271763675309,0.5296201032758159,0,0,1.5402977412731007,2.490398487351242,ALOX5;PLA2G4C;ALOX15;SCD5;GSTA1;ABHD6;MGLL
GO_Biological_Process_2023,acetyl-CoA Metabolic Process (GO:0006084),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,HMGCS2;ACACB;ACAT1
GO_Biological_Process_2023,Endoplasmic Reticulum Tubular Network Organization (GO:0071786),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,REEP1;RTN1;RTN4
GO_Biological_Process_2023,Late Endosome To Lysosome Transport (GO:1902774),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,CHMP6;C9ORF72;CHMP5
GO_Biological_Process_2023,Mesonephric Tubule Development (GO:0072164),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,TCF21;SLIT2;NPNT
GO_Biological_Process_2023,Negative Regulation Of RNA Biosynthetic Process (GO:1902679),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,FCN3;APOBEC3F;APOBEC3G
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,FGR;HCK;HLA-DRB1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-10 Production (GO:0032693),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,TYROBP;FCGR2B;DLL1
GO_Biological_Process_2023,Negative Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,RNF125;SEC14L1;TNFAIP3
GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,CD74;KIT;LAPTM5
GO_Biological_Process_2023,Protein Localization To Endoplasmic Reticulum (GO:0070972),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,PPP1R15A;VAPA;LRRK2
GO_Biological_Process_2023,Regulation Of B Cell Receptor Signaling Pathway (GO:0050855),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,PRKCH;LPXN;FCGR2B
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Activation (GO:0032814),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,TYROBP;KLRD1;MICA
GO_Biological_Process_2023,Regulation Of Presynapse Assembly (GO:1905606),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,WNT3A;WNT7A;SNCA
GO_Biological_Process_2023,Regulation Of Presynapse Organization (GO:0099174),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,WNT3A;WNT7A;SNCA
GO_Biological_Process_2023,Regulation Of Stem Cell Proliferation (GO:0072091),3/16,0.2011470325424507,0.531446200796892,0,0,2.131778058007566,3.418773259269415,GJA1;PTPRC;FBLN1
GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),8/58,0.2024999856610855,0.5333473854657699,0,0,1.4787878787878788,2.3616471092835147,SRGN;CCR1;KL;BMP2;ALOX5;CCL3;GPM6B;BMP6
GO_Biological_Process_2023,Amyloid Fibril Formation (GO:1990000),4/24,0.2026435198480043,0.5333473854657699,0,0,1.8477703741670937,2.949608604334258,GSN;CD36;CAMP;SNCA
GO_Biological_Process_2023,Iron Ion Transport (GO:0006826),4/24,0.2026435198480043,0.5333473854657699,0,0,1.8477703741670937,2.949608604334258,SCARA5;TFRC;SLC11A1;F3
GO_Biological_Process_2023,Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),4/24,0.2026435198480043,0.5333473854657699,0,0,1.8477703741670937,2.949608604334258,PRNP;LAPTM5;LPXN;FCGR2B
GO_Biological_Process_2023,Positive Regulation Of BMP Signaling Pathway (GO:0030513),4/24,0.2026435198480043,0.5333473854657699,0,0,1.8477703741670937,2.949608604334258,CDH5;NOTCH1;ZNF423;ENG
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717),4/24,0.2026435198480043,0.5333473854657699,0,0,1.8477703741670937,2.949608604334258,SH2D1B;KLRD1;KIR2DL4;HLA-E
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),9/67,0.204723920211148,0.5381351801848875,0,0,1.434268348867704,2.274882899591025,BAD;COL4A3;LAPTM5;PPARG;IFT57;TNF;S100A9;S100A8;SNCA
GO_Biological_Process_2023,Negative Regulation Of Cellular Catabolic Process (GO:0031330),9/67,0.204723920211148,0.5381351801848875,0,0,1.434268348867704,2.274882899591025,RRAGB;APOC1;HP;LEPR;TIMP3;NUPR1;RASIP1;EIF4G2;MCL1
GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),11/85,0.2059362650256853,0.54097670640357,0,0,1.3741588811033256,2.1714301313718662,TYROBP;TFRC;SYT11;LIMK2;PYHIN1;PECAM1;NEDD9;TNF;CORO2B;RTN4;JAK1
GO_Biological_Process_2023,Acylglycerol Metabolic Process (GO:0006639),6/41,0.2075640512525779,0.5428294140376944,0,0,1.5841090669207651,2.490718932622653,CETP;CAV1;APOC1;ABHD6;LCP1;MGLL
GO_Biological_Process_2023,Negative Regulation Of Proteolysis (GO:0045861),6/41,0.2075640512525779,0.5428294140376944,0,0,1.5841090669207651,2.490718932622653,PRNP;CSTA;LRRK2;TIMP3;GAS1;CST7
GO_Biological_Process_2023,Non-Canonical Wnt Signaling Pathway (GO:0035567),6/41,0.2075640512525779,0.5428294140376944,0,0,1.5841090669207651,2.490718932622653,FZD1;SFRP1;FZD4;SFRP5;PRICKLE2;WNT7A
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),6/41,0.2075640512525779,0.5428294140376944,0,0,1.5841090669207651,2.490718932622653,KL;BMP2;ALOX5;ZBTB16;GPM6B;BMP6
GO_Biological_Process_2023,Positive Regulation Of Viral Process (GO:0048524),6/41,0.2075640512525779,0.5428294140376944,0,0,1.5841090669207651,2.490718932622653,SRPK2;NR5A2;CD209;CCL5;ADARB1;PPID
GO_Biological_Process_2023,Regulation Of Dendrite Development (GO:0050773),6/41,0.2075640512525779,0.5428294140376944,0,0,1.5841090669207651,2.490718932622653,CDKL5;SDC2;NEDD4L;KNDC1;VLDLR;BMP5
GO_Biological_Process_2023,Stem Cell Differentiation (GO:0048863),6/41,0.2075640512525779,0.5428294140376944,0,0,1.5841090669207651,2.490718932622653,GPM6A;SFRP1;PTPRC;KIT;WNT7A;MEOX1
GO_Biological_Process_2023,Proteolysis (GO:0006508),37/330,0.2112146620345423,0.5493973382819826,0,0,1.168780050322613,1.817313083516762,FCN1;CPM;COLEC11;ENPEP;FCN3;CPB2;CFH;CPXM2;CXCR4;CTSW;CTSS;LACTB;THBD;CTSL;ADAMTS1;ANPEP;CASP1;FBXO3;CTSH;OLR1;CAPN3;CTSG;TPSAB1;GGT1;ADAMTS8;CTSC;CPA3;SRGN;MME;GZMA;GZMB;VASH1;PGC;CAPN11;PSMC4;MMP23B;ATG4B
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),7/50,0.2128391897161749,0.5493973382819826,0,0,1.504393295449119,2.3276249518567926,GPM6A;SNX1;UBB;BDNF;LRRK2;EPB41L3;GAS7
GO_Biological_Process_2023,Positive Regulation Of Transport (GO:0051050),7/50,0.2128391897161749,0.5493973382819826,0,0,1.504393295449119,2.3276249518567926,DAB2;CD151;ANXA2;GPC3;TNF;DLL1;SNCA
GO_Biological_Process_2023,Cilium Movement (GO:0003341),8/59,0.2157113633144109,0.5493973382819826,0,0,1.4497114716456692,2.2235878176680357,SPAG6;TEKT1;HYDIN;TEKT3;ROPN1L;DNAH9;NME5;DNAI1
GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),12/95,0.2158126594250896,0.5493973382819826,0,0,1.3365494918428216,2.0493908993201684,CDH6;CDH5;CLDN5;GPM6A;FLRT3;BDNF;SPOCK2;GJA4;CDH13;PCDHB4;ZDHHC2;SHANK3
