Symbol,log2FC,p_value,FDR,consistency,significant
LOC650780,-0.18477108433734946,0.003900929052310527,0.008343672027138037,0.6144578313253012,False
LOC650781,0.13315662650602408,0.00014890210706828319,0.00038391300332594753,0.6626506024096386,False
LOC650783,-0.009662650602409655,0.8182085594342673,0.8738183011631652,0.5421686746987951,False
LOC650784,0.005783132530120503,0.8878841283515437,0.9240620285249252,0.5180722891566265,False
LOC650787,-0.04344578313253014,0.3424658413320541,0.45221275840794434,0.5542168674698795,False
LOC650788,-0.10450602409638551,0.0862165252286226,0.14118681195255844,0.6144578313253012,False
LOC650791,-0.0140481927710843,0.7203051538034916,0.7994312500113788,0.4819277108433735,False
LOC650792,0.03419277108433731,0.40465005169337753,0.5170155851077055,0.4819277108433735,False
LOC650793,0.06449397590361441,0.15558758113619975,0.23650502295081988,0.4939759036144578,False
LOC650794,0.06238554216867467,0.10755619751343401,0.17155044920011042,0.5542168674698795,False
LOC650795,-0.2078433734939759,0.021893959644756107,0.04142364520025252,0.6385542168674698,False
LOC650796,-0.011325301204819288,0.8587291346361797,0.9038506075773444,0.5301204819277109,False
LOC650798,0.15085542168674695,0.023355329283017617,0.043898010857773784,0.6144578313253012,False
LOC650799,-0.24850602409638559,0.0002643599407635553,0.000661680135087057,0.6385542168674698,False
LOC650803,0.9812650602409639,1.5389952878563065e-13,1.028152314156104e-12,0.8554216867469879,False
LOC650804,0.018867469879518074,0.6498341640638602,0.7431684034068151,0.5180722891566265,False
LOC650805,0.03404819277108433,0.40872696115152507,0.5212037038443508,0.4819277108433735,False
LOC650810,-0.03232530120481924,0.5785525143959402,0.6819430091383366,0.5301204819277109,False
LOC650812,-0.05148192771084339,0.13856045807726308,0.21384239586784595,0.5662650602409639,False
LOC650813,0.016216867469879524,0.7118694672233329,0.7928706819386888,0.4819277108433735,False
LOC650815,-0.10710843373493976,0.1894611560751158,0.27899350605180284,0.5301204819277109,False
LOC650816,0.039783132530120495,0.39760859743757243,0.5097597499779187,0.5060240963855421,False
LOC650822,0.13889156626506027,0.009969673578742587,0.02005602529204582,0.6385542168674698,False
LOC650823,-0.020518072289156673,0.7137448776300349,0.7944725306019728,0.4939759036144578,False
LOC650826,-0.1627228915662651,0.14592378608136908,0.2237673971012676,0.5903614457831325,False
LOC650830,0.12615662650602413,0.008381860413868755,0.017056033348969855,0.5421686746987951,False
LOC650831,0.049132530120481945,0.2459227968477197,0.34589904084734835,0.6144578313253012,False
LOC650832,-0.04020481927710842,0.6221912030207098,0.7195119871288177,0.4939759036144578,False
LOC650836,-0.06142168674698794,0.1362788821440612,0.21075591256808007,0.5421686746987951,False
LOC650840,0.24115662650602415,0.003211687764386886,0.006954829479571194,0.6626506024096386,False
LOC650841,-0.02621686746987952,0.4601836477844858,0.5715227494452899,0.5060240963855421,False
LOC650843,0.05753012048192765,0.3108728727833673,0.41818661081676306,0.5060240963855421,False
LOC650845,-0.14545783132530118,0.08019488306316437,0.13244337997448075,0.5060240963855421,False
LOC650846,0.12401204819277108,0.0024264365270239836,0.005347703824611466,0.6144578313253012,False
LOC650849,0.010783132530120525,0.795667535076041,0.8568312771899121,0.5060240963855421,False
LOC650850,-0.05126506024096387,0.2888519187721126,0.39473352478511126,0.5301204819277109,False
LOC650851,0.08126506024096389,0.10215040273254572,0.16390452510349815,0.5542168674698795,False
LOC650852,-0.11645783132530117,0.037756102521317954,0.06786654759714045,0.5542168674698795,False
LOC650853,0.326566265060241,2.1305451217834333e-06,6.709713777936438e-06,0.7349397590361446,False
LOC650862,0.05093975903614454,0.23032105133030487,0.3279619134581303,0.6024096385542169,False
LOC650863,0.033313253012048176,0.46951157231516816,0.5803625928078995,0.46987951807228917,False
